museum_id,object_id,image_url,http_ok,status_code,content_type,local_file_ok,valid
3,03.102,https://collections.mfa.org/internal/media/dispatcher/577723/preview,0,405,text/html; charset=utf-8,1,1
3,03.104,https://collections.mfa.org/internal/media/dispatcher/1167649/preview,0,405,text/html; charset=utf-8,1,1
3,03.108,https://collections.mfa.org/internal/media/dispatcher/1150885/preview,0,405,text/html; charset=utf-8,1,1
3,03.119,https://collections.mfa.org/internal/media/dispatcher/1150886/preview,0,405,text/html; charset=utf-8,1,1
3,03.146,https://collections.mfa.org/internal/media/dispatcher/1199387/preview,0,405,text/html; charset=utf-8,1,1
3,03.719,https://collections.mfa.org/internal/media/dispatcher/1015315/preview,0,405,text/html; charset=utf-8,1,1
3,03.1046,https://collections.mfa.org/internal/media/dispatcher/1009158/preview,0,405,text/html; charset=utf-8,1,1
3,03.1157a-b,https://collections.mfa.org/internal/media/dispatcher/577802/preview,0,405,text/html; charset=utf-8,1,1
3,04.148,https://collections.mfa.org/internal/media/dispatcher/577841/preview,0,405,text/html; charset=utf-8,1,1
3,04.235,https://collections.mfa.org/internal/media/dispatcher/746349/preview,0,405,text/html; charset=utf-8,1,1
3,85.22,https://collections.mfa.org/internal/media/dispatcher/895091/preview,0,405,text/html; charset=utf-8,1,1
3,85.23,https://collections.mfa.org/internal/media/dispatcher/895092/preview,0,405,text/html; charset=utf-8,1,1
3,85.24,https://collections.mfa.org/internal/media/dispatcher/895093/preview,0,405,text/html; charset=utf-8,1,1
3,86.69,https://collections.mfa.org/internal/media/dispatcher/1036879/preview,0,405,text/html; charset=utf-8,1,1
3,86.70,https://collections.mfa.org/internal/media/dispatcher/1036880/preview,0,405,text/html; charset=utf-8,1,1
3,92.2723,https://collections.mfa.org/internal/media/dispatcher/871139/preview,0,405,text/html; charset=utf-8,1,1
3,92.2724,https://collections.mfa.org/internal/media/dispatcher/871100/preview,0,405,text/html; charset=utf-8,1,1
3,92.3100,https://collections.mfa.org/internal/media/dispatcher/927747/preview,0,405,text/html; charset=utf-8,1,1
