from,relation,to
entity:artifact:1:ld1-1643399887910-1643399913919-0,dimensions,36.2 x 27.6 cm
entity:artifact:1:ld1-1643399887910-1643399914150-0,dimensions,97.2 x 292.1 cm
entity:artifact:1:ld1-1643399887910-1643399914169-0,dimensions,30 x 33 cm
entity:artifact:1:ld1-1643399887910-1643399914174-0,dimensions,30.5 x 33.5 cm
entity:artifact:1:ld1-1643399887910-1643399914175-0,dimensions,28.4 x 28.7 cm
entity:artifact:1:ld1-1643399887910-1643399914221-0,dimensions,134 x 177.8 cm
entity:artifact:1:ld1-1643399887910-1643399914321-0,dimensions,18.5 x 400 cm
entity:artifact:1:ld1-1643399887910-1643399914568-0,dimensions,286 x 51.5 cm
entity:artifact:1:ld1-1643399887910-1643399914568-1,dimensions,286 x 51.5 cm
entity:artifact:1:ld1-1643399887910-1643399914569-1,dimensions,286 x 51.5 cm
entity:artifact:1:ld1-1643399887910-1643399914711-0,dimensions,105.4 x 132.1 cm
entity:artifact:1:ld1-1643399887910-1643399915439-0,dimensions,35 x 6 cm
entity:artifact:1:ld1-1643399887910-1643399915439-1,dimensions,34.9 x 6 cm
entity:artifact:1:ld1-1643399887910-1643399915801-0,dimensions,58.4 x 62.2 cm
entity:artifact:1:ld1-1643399887910-1643399915851-0,dimensions,30 x 6 cm
entity:artifact:1:ld1-1643399887910-1643399916186-0,dimensions,49 x 7 cm
entity:artifact:1:ld1-1643399887910-1643399916188-2,dimensions,31.5 x 32 cm
entity:artifact:1:ld1-1643399887910-1643399916189-0,dimensions,31.5 x 32 cm
entity:artifact:1:ld1-1643399887910-1643399916189-1,dimensions,29 x 29 cm
entity:artifact:1:ld1-1643399887910-1643399916190-0,dimensions,29 x 29 cm
entity:artifact:1:ld1-1643399887910-1643399916353-2,dimensions,76.2 x 62.2 cm
entity:artifact:1:ld1-1643399887910-1643399916833-0,dimensions,226 x 226 cm
entity:artifact:1:ld1-1643399887910-1643399916865-0,dimensions,100 x 6.5 cm
entity:artifact:1:ld1-1643399887910-1643399919346-0,dimensions,24.8 x 31.9 cm
entity:artifact:1:ld1-1643399887910-1643399919355-1,dimensions,23.8 x 38.9 cm
entity:artifact:1:ld1-1643399887910-1643399919359-1,dimensions,40.6 x 55.9 cm
entity:artifact:1:ld1-1643399887910-1643399919361-1,dimensions,16.3 x 25.5 cm
entity:artifact:1:ld1-1643399887910-1643399919376-0,dimensions,47.7 x 32.6 cm
entity:artifact:1:ld1-1643399887910-1643399919378-0,dimensions,31.2 x 46.5 cm
entity:artifact:1:ld1-1643399887910-1643399919379-1,dimensions,24.9 x 20.9 cm
entity:artifact:1:ld1-1643399887910-1643399919380-0,dimensions,32.7 x 22.5 cm
entity:artifact:1:ld1-1643399887910-1643399919380-1,dimensions,26.5 x 10.4 cm
entity:artifact:1:ld1-1643399887910-1643399919381-0,dimensions,23.3 x 17.9 cm
entity:artifact:1:ld1-1643399887910-1643399919381-1,dimensions,22.8 x 18.1 cm
entity:artifact:1:ld1-1643399887910-1643399919382-1,dimensions,25.3 x 32 cm
entity:artifact:1:ld1-1643399887910-1643399919383-0,dimensions,24.9 x 31.8 cm
entity:artifact:1:ld1-1643399887910-1643399919913-0,dimensions,20.5 x 20.3 cm
entity:artifact:1:ld1-1643399887910-1643399920351-2,dimensions,318.4 x 72.4 cm
entity:artifact:1:ld1-1643399887910-1643399920418-1,dimensions,59.9 x 45.3 cm
entity:artifact:1:ld1-1643399887910-1643399920423-0,dimensions,37.5 x 240 cm
entity:artifact:1:ld1-1643399887910-1643399920423-1,dimensions,142.2 x 204.5 cm
entity:artifact:1:ld1-1643399887910-1643399920424-0,dimensions,191.5 x 48 cm
entity:artifact:1:ld1-1643399887910-1643399920596-1,dimensions,10.3 x 24.5 cm
entity:artifact:1:ld1-1643399887910-1643399920597-0,dimensions,16.8 x 22.9 cm
entity:artifact:1:ld1-1643399887910-1643399920597-1,dimensions,21.3 x 7.6 cm
entity:artifact:1:ld1-1643399887910-1643399920597-2,dimensions,16 x 9.7 cm
entity:artifact:1:ld1-1643399887910-1643399920598-0,dimensions,27.5 x 12.5 cm
entity:artifact:1:ld1-1643399887910-1643399920598-1,dimensions,24.5 x 4.7 cm
entity:artifact:1:ld1-1643399887910-1643399920599-0,dimensions,25.1 x 8.8 cm
entity:artifact:1:ld1-1643399887910-1643399920599-1,dimensions,30.2 x 7.5 cm
entity:artifact:1:ld1-1643399887910-1643399920600-0,dimensions,41.3 x 3.8 cm
entity:artifact:1:ld1-1643399887910-1643399920600-1,dimensions,25.5 x 15 cm
entity:artifact:1:ld1-1643399887910-1643399920601-0,dimensions,10.8 x 22.1 cm
entity:artifact:1:ld1-1643399887910-1643399920601-1,dimensions,23.7 x 13.8 cm
entity:artifact:1:ld1-1643399887910-1643399920601-2,dimensions,20.2 x 9.7 cm
entity:artifact:1:ld1-1643399887910-1643399920602-0,dimensions,12.5 x 31.2 cm
entity:artifact:1:ld1-1643399887910-1643399920602-1,dimensions,14.5 x 12.3 cm
entity:artifact:1:ld1-1643399887910-1643399920828-1,dimensions,22.5 x 41 cm
entity:artifact:1:ld1-1643399887910-1643399921342-0,dimensions,22 x 32 cm
entity:artifact:1:ld1-1643399887910-1643399921539-1,dimensions,25.1 x 8.6 cm
entity:artifact:1:ld1-1643399887910-1643399921662-0,dimensions,20.7 x 30.1 cm
entity:artifact:1:ld1-1643399887910-1643399922086-1,dimensions,168.5 x 165 cm
entity:artifact:1:ld1-1643399887910-1643399922213-0,dimensions,239 x 216 cm
entity:artifact:1:ld1-1643399887910-1643399922925-0,dimensions,15.2 x 26 cm
entity:artifact:1:ld1-1643399887910-1643399922935-0,dimensions,20.3 x 34.6 cm
entity:artifact:1:ld1-1643399887910-1643399922941-0,dimensions,27 x 45.7 cm
entity:artifact:1:ld1-1643399887910-1643399922944-1,dimensions,18.4 x 32.7 cm
entity:artifact:1:ld1-1643399887910-1643399922945-0,dimensions,19.4 x 31.1 cm
entity:artifact:1:ld1-1643399887910-1643399923680-1,dimensions,19.7 x 33 cm
entity:artifact:1:ld1-1643399887910-1643399923684-0,dimensions,42.2 x 24.1 cm
entity:artifact:1:ld1-1643399887910-1643399924134-1,dimensions,127 x 78.5 cm
entity:artifact:1:ld1-1643399887910-1643399924622-1,dimensions,119 x 39 cm
entity:artifact:1:ld1-1643399887910-1643399924869-1,dimensions,191 x 109 cm
entity:artifact:1:ld1-1643399887910-1643399924870-0,dimensions,282 x 92.5 cm
entity:artifact:1:ld1-1643399887910-1643399924870-1,dimensions,296 x 122 cm
entity:artifact:1:ld1-1643399887910-1643399925655-0,dimensions,90 x 89 cm
entity:artifact:1:ld1-1643399887910-1643399925656-0,dimensions,22.5 x 8 cm
entity:artifact:1:ld1-1643399887910-1643399925656-1,dimensions,22.5 x 8 cm
entity:artifact:1:ld1-1643399887910-1643399928545-1,dimensions,2.1 x 7.6 x 6.5 cm
entity:artifact:1:ld1-1643399887910-1643399928734-0,dimensions,14 x 10 cm
entity:artifact:1:ld1-1643399887910-1643399928741-0,dimensions,38.8 x 18.4 cm
entity:artifact:1:ld1-1643399887910-1643399929091-1,dimensions,195 x 159 cm
entity:artifact:1:ld1-1643399887910-1643399929194-0,dimensions,54 x 56 cm
entity:artifact:1:ld1-1643399887910-1643399929194-1,dimensions,13.7 x 27.9 cm
entity:artifact:1:ld1-1643399887910-1643399929206-1,dimensions,14.6 x 30.3 cm
entity:artifact:1:ld1-1643399887910-1643399929207-0,dimensions,45.1 x 22.5 cm
entity:artifact:1:ld1-1643399887910-1643399929782-0,dimensions,148 x 141.9 cm
entity:artifact:1:ld1-1643399887910-1643399931341-0,dimensions,7 x 9.5 x 7 cm
entity:artifact:1:ld1-1643399887910-1643399931450-0,dimensions,24.1 x 45.7 cm
entity:artifact:1:ld1-1643399887910-1643399931528-0,dimensions,131 x 50 cm
entity:artifact:1:ld1-1643399887910-1643399931528-1,dimensions,131 x 50 cm
entity:artifact:1:ld1-1643399887910-1643399931709-0,dimensions,38 x 188 cm
entity:artifact:1:ld1-1643399887910-1643399932216-0,dimensions,30.3 x 46.8 cm
entity:artifact:1:ld1-1643399887910-1643399932219-0,dimensions,18.2 x 6 x 5.5 cm
entity:artifact:1:ld1-1643399887910-1643399932271-0,dimensions,51.3 x 20.8 cm
entity:artifact:1:ld1-1643399887910-1643399932525-0,dimensions,140 x 218.4 cm
entity:artifact:1:ld1-1643399887910-1643399932867-0,dimensions,22.9 x 15.2 cm
entity:artifact:1:ld1-1643399887910-1643399933882-0,dimensions,76 x 155 cm
entity:artifact:1:ld1-1643399887910-1643399934430-0,dimensions,100 x 55 cm
entity:artifact:1:ld1-1643399887910-1643399934431-0,dimensions,105 x 80 cm
entity:artifact:1:ld1-1643399887910-1643399935114-0,dimensions,24.9 x 17.6 cm
entity:artifact:1:ld1-1643399887910-1643399935121-0,dimensions,27.3 x 38.1 x 47.6 cm
entity:artifact:1:ld1-1643399887910-1643399935127-0,dimensions,17.6 x 24.9 cm
entity:artifact:1:ld1-1643399887910-1643399935550-0,dimensions,63 x 18 cm
entity:artifact:1:ld1-1643399887910-1643399935914-0,dimensions,60.3 x 54.6 cm
entity:artifact:1:ld1-1643399887910-1643399936071-1,dimensions,62 x 26.5 cm
entity:artifact:1:ld1-1643399887910-1643399936098-1,dimensions,25 x 15.2 cm
entity:artifact:1:ld1-1643399887910-1643399936100-0,dimensions,27 x 14.5 cm
entity:artifact:1:ld1-1643399887910-1643399936143-0,dimensions,84.5 x 49 x 52 cm
entity:artifact:1:ld1-1643399887910-1643399936145-1,dimensions,47 x 74.9 cm
entity:artifact:1:ld1-1643399887910-1643399937246-0,dimensions,55 x 9 cm
entity:artifact:1:ld1-1643399887910-1643399937271-1,dimensions,149.9 x 104.1 cm
entity:artifact:1:ld1-1643399887910-1643399937978-0,dimensions,16 x 3.6 cm
entity:artifact:1:ld1-1643399887910-1643399937979-0,dimensions,14 x 34 cm
entity:artifact:1:ld1-1643399887910-1643399937979-1,dimensions,17.5 x 43 cm
entity:artifact:1:ld1-1643399887910-1643399937980-0,dimensions,12.5 x 30.5 cm
entity:artifact:1:ld1-1643399887910-1643399938062-0,dimensions,8 x 6.5 cm
entity:artifact:1:ld1-1643399887910-1643399938261-1,dimensions,248 x 67 cm
entity:artifact:1:ld1-1643399887910-1643399939178-0,dimensions,34.4 x 21 cm
entity:artifact:1:ld1-1643399887910-1643399940613-0,dimensions,37.4 x 16 x 10.7 cm
entity:artifact:1:ld1-1643399887910-1643399940614-0,dimensions,186 x 36 cm
entity:artifact:1:ld1-1643399887910-1643399940614-1,dimensions,250 x 37.5 cm
entity:artifact:1:ld1-1643399887910-1643399940615-0,dimensions,40 x 18 cm
entity:artifact:1:ld1-1643399887910-1643399940615-1,dimensions,37 x 18 cm
entity:artifact:1:ld1-1643399887910-1643399940616-0,dimensions,41 x 20 cm
entity:artifact:1:ld1-1643399887910-1643399940616-1,dimensions,43 x 38 cm
entity:artifact:1:ld1-1643399887910-1643399940617-0,dimensions,43 x 38 cm
entity:artifact:1:ld1-1643399887910-1643399940731-0,dimensions,128 x 184.2 cm
entity:artifact:1:ld1-1643399887910-1643399940785-0,dimensions,61.2 x 38 cm
entity:artifact:1:ld1-1643399887910-1643399940788-0,dimensions,10 x 6 x 3 cm
entity:artifact:1:ld1-1643399887910-1643399940788-1,dimensions,11 x 13 x 5.5 cm
entity:artifact:1:ld1-1643399887910-1643399940789-0,dimensions,6.2 x 15.2 cm
entity:artifact:1:ld1-1643399887910-1643399940794-0,dimensions,10 x 8 x 4.4 cm
entity:artifact:1:ld1-1643399887910-1643399940795-0,dimensions,5.7 x 11 cm
entity:artifact:1:ld1-1643399887910-1643399940846-0,dimensions,46 x 46 x 23.5 cm
entity:artifact:1:ld1-1643399887910-1643399941129-0,dimensions,37.4 x 110.3 cm
entity:artifact:1:ld1-1643399887910-1643399941479-0,dimensions,25 x 9.5 x 7 cm
entity:artifact:1:ld1-1643399887910-1643399941727-1,dimensions,22 x 52 x 31.4 cm
entity:artifact:1:ld1-1643399887910-1643399941747-0,dimensions,2.3 x 10.3 x 8 cm
entity:artifact:1:ld1-1643399887910-1643399942115-0,dimensions,145.5 x 103 cm
entity:artifact:1:ld1-1643399887910-1643399942279-0,dimensions,16.6 x 6 x 5 cm
entity:artifact:1:ld1-1643399887910-1643399942561-1,dimensions,41.9 x 38.1 cm
entity:artifact:1:ld1-1643399887910-1643399942836-1,dimensions,75 x 33 cm
entity:artifact:1:ld1-1643399887910-1643399942836-2,dimensions,82 x 54.5 cm
entity:artifact:1:ld1-1643399887910-1643399942890-2,dimensions,244 x 75.5 cm
entity:artifact:1:ld1-1643399887910-1643399944219-0,dimensions,103 x 54.5 cm
entity:artifact:1:ld1-1643399887910-1643399944233-0,dimensions,50.8 x 89.5 cm
entity:artifact:1:ld1-1643399887910-1643399944247-1,dimensions,19.1 x 19.1 cm
entity:artifact:1:ld1-1643399887910-1643399944252-2,dimensions,26 x 30.2 cm
entity:artifact:1:ld1-1643399887910-1643399944692-1,dimensions,91.5 x 274 cm
entity:artifact:1:ld1-1643399887910-1643399945400-0,dimensions,64.5 x 207 cm
entity:artifact:1:ld1-1643399887910-1643399947060-0,dimensions,43 x 17.5 cm
entity:artifact:1:ld1-1643399887910-1643399947370-1,dimensions,56 x 35 cm
entity:artifact:1:ld1-1643399887910-1643399947371-0,dimensions,56 x 35 cm
entity:artifact:1:ld1-1643399887910-1643399947381-1,dimensions,43.1 x 20 cm
entity:artifact:1:ld1-1643399887910-1643399947382-0,dimensions,44 x 17.3 cm
entity:artifact:1:ld1-1643399887910-1643399947383-0,dimensions,43.6 x 18.5 cm
entity:artifact:1:ld1-1643399887910-1643399947383-1,dimensions,43.2 x 18 cm
entity:artifact:1:ld1-1643399887910-1643399947388-0,dimensions,45 x 20 cm
entity:artifact:1:ld1-1643399887910-1643399948007-0,dimensions,5.8 x 3.3 x 1.2 cm
entity:artifact:1:ld1-1643399887910-1643399948132-0,dimensions,4.3 x 3.2 x 1.2 cm
entity:artifact:1:ld1-1643399887910-1643399954421-1,dimensions,5.7 x 1.9 cm
entity:artifact:1:ld1-1643399887910-1643399954424-0,dimensions,6.3 x 4.5 x 1.9 cm
entity:artifact:1:ld1-1643399887910-1643399954425-0,dimensions,8.3 x 3.2 cm
entity:artifact:1:ld1-1643399887910-1643399954426-0,dimensions,6.4 x 4.5 x 2.6 cm
entity:artifact:1:ld1-1643399887910-1643399954511-0,dimensions,7.1 x 16.6 cm
entity:artifact:1:ld1-1643399887910-1643399954520-0,dimensions,5.3 x 28 cm
entity:artifact:1:ld1-1643399887910-1643399955055-0,dimensions,34.9 x 41.9 cm
entity:artifact:1:ld1-1643399887910-1643399955624-0,dimensions,29 x 11 x 5.4 cm
entity:artifact:1:ld1-1643399887910-1643399955624-1,dimensions,38 x 15.4 x 12 cm
entity:artifact:1:ld1-1643399887910-1643399955625-0,dimensions,24.5 x 23.5 x 10.5 cm
entity:artifact:1:ld1-1643399887910-1643399955625-2,dimensions,25.6 x 17 x 11.5 cm
entity:artifact:1:ld1-1643399887910-1643399957123-0,dimensions,7.4 x 3.6 x 2.5 cm
entity:artifact:1:ld1-1643399887910-1643399957123-1,dimensions,8.2 x 5 x 2 cm
entity:artifact:1:ld1-1643399887910-1643399957232-0,dimensions,46.6 x 30.8 cm
entity:artifact:1:ld1-1643399887910-1643399957232-1,dimensions,46.5 x 31 cm
entity:artifact:1:ld1-1643399887910-1643399959119-0,dimensions,127 x 52.5 cm
entity:artifact:1:ld1-1643399887910-1643399959139-1,dimensions,48.6 x 57.2 cm
entity:artifact:1:ld1-1643399887910-1643399959144-0,dimensions,2.4 x 23 cm
entity:artifact:1:ld1-1643399887910-1643399959430-1,dimensions,64.5 x 20 cm
entity:artifact:1:ld1-1643399887910-1643399965117-1,dimensions,8.2 x 9 x 6.9 cm
entity:artifact:1:ld1-1643399887910-1643399965118-0,dimensions,8 x 9 x 6.8 cm
entity:artifact:1:ld1-1643399887910-1643399965119-1,dimensions,4.5 x 7.6
entity:artifact:1:ld1-1643399887910-1643399965120-0,dimensions,2.7 x 12 cm
entity:artifact:1:ld1-1643399887910-1643399965122-1,dimensions,2 x 13 x 9 cm
entity:artifact:1:ld1-1643399887910-1643399965123-1,dimensions,12.5 x 7.5
entity:artifact:1:ld1-1643399887910-1643399965150-0,dimensions,11 x 12.7 x 8.2 cm
entity:artifact:1:ld1-1643399887910-1643399968459-1,dimensions,139.7 x 116.8 cm
entity:artifact:1:ld1-1643399887910-1643399969605-1,dimensions,65 x 50 cm
entity:artifact:1:ld1-1643399887910-1643399969606-0,dimensions,78 x 74 cm
entity:artifact:1:ld1-1643399887910-1643399969618-0,dimensions,16.5 x 78.7 cm
entity:artifact:1:ld1-1643399887910-1643399969900-0,dimensions,15.2 x 22.9 cm
entity:artifact:1:ld1-1643399887910-1643399973001-0,dimensions,19.1 x 27.6 cm
entity:artifact:1:ld1-1643399887910-1643399973091-0,dimensions,21.6 x 16.5 cm
entity:artifact:1:ld1-1643399887910-1643399973091-1,dimensions,23.5 x 18.4 cm
entity:artifact:1:ld1-1643399887910-1643399973093-0,dimensions,24.1 x 21.3 cm
entity:artifact:1:ld1-1643399887910-1643399973093-1,dimensions,27.3 x 21.3 cm
entity:artifact:1:ld1-1643399887910-1643399973094-0,dimensions,27.3 x 21.3 cm
entity:artifact:1:ld1-1643399887910-1643399973105-0,dimensions,24.1 x 21.0 cm
entity:artifact:1:ld1-1643399887910-1643399973109-1,dimensions,24.4 x 21.0 cm
entity:artifact:1:ld1-1643399887910-1643399973112-1,dimensions,23.2 x 21.3 cm
entity:artifact:1:ld1-1643399887910-1643399975197-0,dimensions,161 x 66 cm
entity:artifact:1:ld1-1643399887910-1643399975518-0,dimensions,200.7 x 127 cm
entity:artifact:1:ld1-1643399887910-1643399976105-1,dimensions,40.6 x 55.9 cm
entity:artifact:1:ld1-1643399887910-1643399976117-1,dimensions,42.2 x 60.3 x 2.5 cm
entity:artifact:1:ld1-1643399887910-1643399976254-0,dimensions,29 x 11.6 x 15cm
entity:artifact:1:ld1-1643399887910-1643399976254-1,dimensions,29 x 11.6 x 15cm
entity:artifact:1:ld1-1643399887910-1643399982872-0,dimensions,342.9 x 111.8 cm
entity:artifact:2:100098,dimensions,8 x 15.9 cm (3 1/8 x 6 1/4 in.)
entity:artifact:2:100099,dimensions,6.7 x 16.2 cm (2 5/8 x 6 3/8 in.)
entity:artifact:2:100180,dimensions,box and cover: H. 5.1 x Diam. 12.1 cm (2 x 4 3/4 in.)
entity:artifact:2:100181,dimensions,20.2 x 11.8 cm (7 15/16 x 4 5/8 in.)
entity:artifact:2:101448,dimensions,H. 10 x W. 3.3 x D. 3.2 cm (3 15/16 x 1 5/16 x 1 1/4 in.)
entity:artifact:2:101449,dimensions,39.5 x 26 x 16 cm (15 9/16 x 10 1/4 x 6 5/16 in.)
entity:artifact:2:101784,dimensions,23.5 x 12.9 cm (9 1/4 x 5 1/16 in.)
entity:artifact:2:101785,dimensions,10 x 12.5 cm (3 15/16 x 4 15/16 in.)
entity:artifact:2:101796,dimensions,H. 25.6 x Diam. 15.9 cm (10 1/16 x 6 1/4 in.)
entity:artifact:2:10916,dimensions,31.12 x 22.23 cm (12 1/4 x 8 3/4 in.)
entity:artifact:2:10917,dimensions,31.12 x 22.23 cm (12 1/4 x 8 3/4 in.)
entity:artifact:2:10918,dimensions,31.12 x 22.23 cm (12 1/4 x 8 3/4 in.)
entity:artifact:2:10919,dimensions,26.35 x 16.51 cm (10 3/8 x 6 1/2 in.)
entity:artifact:2:10955,dimensions,31.12 x 22.23 cm (12 1/4 x 8 3/4 in.)
entity:artifact:2:10956,dimensions,26.35 x 16.51 cm (10 3/8 x 6 1/2 in.)
entity:artifact:2:10957,dimensions,26.35 x 16.51 cm (10 3/8 x 6 1/2 in.)
entity:artifact:2:117343,dimensions,62.5 x 23.5 x 12.5 cm (24 5/8 x 9 1/4 x 4 15/16 in.)
entity:artifact:2:117351,dimensions,19.3 x 21.2 cm (7 5/8 x 8 3/8 in.)
entity:artifact:2:12532,dimensions,26.35 x 16.51 cm (10 3/8 x 6 1/2 in.)
entity:artifact:2:12533,dimensions,26.35 x 16.51 cm (10 3/8 x 6 1/2 in.)
entity:artifact:2:12534,dimensions,26.35 x 16.51 cm (10 3/8 x 6 1/2 in.)
entity:artifact:2:12653,dimensions,26.35 x 16.51 cm (10 3/8 x 6 1/2 in.)
entity:artifact:2:12851,dimensions,26.35 x 16.51 cm (10 3/8 x 6 1/2 in.)
entity:artifact:2:12867,dimensions,26.35 x 16.51 cm (10 3/8 x 6 1/2 in.)
entity:artifact:2:12895,dimensions,26.35 x 16.51 cm (10 3/8 x 6 1/2 in.)
entity:artifact:2:141460,dimensions,23.5 x 6.5 x 7 cm (9 1/4 x 2 9/16 x 2 3/4 in.)
entity:artifact:2:141848,dimensions,18.5 x 12 x 12 cm (7 5/16 x 4 3/4 x 4 3/4 in.)
entity:artifact:2:141855,dimensions,6.3 x 12.2 cm (2 1/2 x 4 13/16 in.)
entity:artifact:2:141949,dimensions,23.5 x 6.5 x 7 cm (9 1/4 x 2 9/16 x 2 3/4 in.)
entity:artifact:2:142045,dimensions,9.2 x 6.7 cm (3 5/8 x 2 5/8 in.)
entity:artifact:2:142050,dimensions,70 x 22 x 10 cm (27 9/16 x 8 11/16 x 3 15/16 in.)
entity:artifact:2:142051,dimensions,70 x 22 x 10 cm (27 9/16 x 8 11/16 x 3 15/16 in.)
entity:artifact:2:142052,dimensions,27 x 7 x 4.5 cm (10 5/8 x 2 3/4 x 1 3/4 in.)
entity:artifact:2:142053,dimensions,33.3 x 15.5 x 5.5 cm (13 1/8 x 6 1/8 x 2 3/16 in.)
entity:artifact:2:142054,dimensions,34.5 x 13 x 19.5 cm (13 9/16 x 5 1/8 x 7 11/16 in.)
entity:artifact:2:142055,dimensions,34.5 x 13 x 19.5 cm (13 9/16 x 5 1/8 x 7 11/16 in.)
entity:artifact:2:142056,dimensions,H. 37.5 x Diam. 24 cm (14 3/4 x 9 7/16 in.)
entity:artifact:2:142066,dimensions,2 x 16 x 12 cm (13/16 x 6 5/16 x 4 3/4 in.)
entity:artifact:2:142067,dimensions,32.5 x 9.5 x 6 cm (12 13/16 x 3 3/4 x 2 3/8 in.)
entity:artifact:2:1429,dimensions,"entire painting, including title: H. 17 x W. 300 cm (6 11/16 x 118 1/8 in.)
mounting: H. 17.78 cm (7 in.)"
entity:artifact:2:1430,dimensions,"2003.207.1: H. 37 x L. 30.5 x W. 15.5 cm (14 9/16 x 12 x 6 1/8 in.)
2003.207.2: H. 36 x L. 31.5 x W. 13 cm (14 3/16 x 12 3/8 x 5 1/8 in.)"
entity:artifact:2:143022,dimensions,sheet: 120.9 x 81.5 cm (47 5/8 x 32 1/16 in.)
entity:artifact:2:143056,dimensions,H. 4.9 x Diam. 14.5 cm (1 15/16 x 5 11/16 in.)
entity:artifact:2:143057,dimensions,H. 9.5 x Diam. 13.4 cm (3 3/4 x 5 1/4 in.)
entity:artifact:2:143089,dimensions,7.5 x 18.5 cm (2 15/16 x 7 5/16 in.)
entity:artifact:2:143090,dimensions,H. 5.2 x W. 14.1 x D. 9.4 cm (2 1/16 x 5 9/16 x 3 11/16 in.)
entity:artifact:2:143091,dimensions,H. 13.7 x Diam. 18.2 cm (5 3/8 x 7 3/16 in.)
entity:artifact:2:1432,dimensions,each sculpture: 12 x 18.5 x 7.5 cm (4 3/4 x 7 5/16 x 2 15/16 in.)
entity:artifact:2:143354,dimensions,H. 6.5 x Diam. 6.8 cm (2 9/16 x 2 11/16 in.)
entity:artifact:2:143355,dimensions,2.2 x 7.8 x 6.1 cm (7/8 x 3 1/16 x 2 3/8 in.)
entity:artifact:2:145348,dimensions,80.5 x 35.5 x 18.5 cm (31 11/16 x 14 x 7 5/16 in.)
entity:artifact:2:145349,dimensions,81 x 36.5 x 19 cm (31 7/8 x 14 3/8 x 7 1/2 in.)
entity:artifact:2:145350,dimensions,70 x 31.5 x 20.5 cm (27 9/16 x 12 3/8 x 8 1/16 in.)
entity:artifact:2:145359,dimensions,9 x 5.4 cm (3 9/16 x 2 1/8 in.)
entity:artifact:2:145437,dimensions,10.3 x 7.7 cm (4 1/16 x 3 1/16 in.)
entity:artifact:2:146193,dimensions,9 x 7.8 cm (3 9/16 x 3 1/16 in.)
entity:artifact:2:146194,dimensions,2.2 x 9.9 x 4.5 cm (7/8 x 3 7/8 x 1 3/4 in.)
entity:artifact:2:146195,dimensions,2.8 x 6.2 x 5.3 cm (1 1/8 x 2 7/16 x 2 1/16 in.)
entity:artifact:2:146262,dimensions,81.5 x 26 x 23 cm (32 1/16 x 10 1/4 x 9 1/16 in.)
entity:artifact:2:146263,dimensions,38 x 10 x 9 cm (14 15/16 x 3 15/16 x 3 9/16 in.)
entity:artifact:2:146264,dimensions,H. 18 × W. 12 × D. 11.5 cm (7 1/16 × 4 3/4 × 4 1/2 in.)
entity:artifact:2:146265,dimensions,H. 37 x W. 30.5 x D.15.5 cm (14 9/16 x 12 x 6 1/8 in.)
entity:artifact:2:146266,dimensions,H. 36 x W. 31.5 x D. 13 cm (14 3/16 x 12 3/8 x 5 1/8 in.)
entity:artifact:2:146267,dimensions,43 x 12.5 x 14 cm (16 15/16 x 4 15/16 x 5 1/2 in.)
entity:artifact:2:146268,dimensions,12 x 18.5 x 7.5 cm (4 3/4 x 7 5/16 x 2 15/16 in.)
entity:artifact:2:146269,dimensions,57.5 x 21.5 x 16.5 cm (22 5/8 x 8 7/16 x 6 1/2 in.)
entity:artifact:2:146431,dimensions,31 x 14 x 15.5 cm (12 3/16 x 5 1/2 x 6 1/8 in.)
entity:artifact:2:146432,dimensions,31 x 28.5 x 9 cm (12 3/16 x 11 1/4 x 3 9/16 in.)
entity:artifact:2:146433,dimensions,H. 4.8 x Diam. 13.6 cm (1 7/8 x 5 3/8 in.)
entity:artifact:2:146434,dimensions,H. 17.5 x Diam. 15 cm (6 7/8 x 5 7/8 in.)
entity:artifact:2:146482,dimensions,H. 27.5 x W. 8 x D. 7.5 cm (10 13/16 x 3 1/8 x 2 15/16 in.)
entity:artifact:2:146484,dimensions,H. 20.6 x W. 18.3 x D. 13.5 cm (8 1/8 x 7 3/16 x 5 5/16 in.)
entity:artifact:2:146486,dimensions,H. 18 × W. 12 × D. 11.5 cm (7 1/16 × 4 3/4 × 4 1/2 in.)
entity:artifact:2:146487,dimensions,47.5 x 16 x 13.5 cm (18 11/16 x 6 5/16 x 5 5/16 in.)
entity:artifact:2:146488,dimensions,65.5 x 57.5 x 29 cm (25 13/16 x 22 5/8 x 11 7/16 in.)
entity:artifact:2:146489,dimensions,12 x 18.5 x 7.5 cm (4 3/4 x 7 5/16 x 2 15/16 in.)
entity:artifact:2:146490,dimensions,63 x 33.5 x 14.5 cm (24 13/16 x 13 3/16 x 5 11/16 in.)
entity:artifact:2:146491,dimensions,55.5 x 20.5 x 17.5 cm (21 7/8 x 8 1/16 x 6 7/8 in.)
entity:artifact:2:146492,dimensions,60.5 x 37.5 x 20.5 cm (23 13/16 x 14 3/4 x 8 1/16 in.)
entity:artifact:2:146523,dimensions,31 x 9 x 6.5 cm (12 3/16 x 3 9/16 x 2 9/16 in.)
entity:artifact:2:146524,dimensions,H. 35 x W. 27.5 x D. 16.5 cm (13 3/4 x 10 13/16 x 6 1/2 in.)
entity:artifact:2:146525,dimensions,H. 43 x W. 16.5 x D. 24 cm (16 15/16 x 6 1/2 x 9 7/16 in.)
entity:artifact:2:146526,dimensions,20 x 6 x 4.5 cm (7 7/8 x 2 3/8 x 1 3/4 in.)
entity:artifact:2:146527,dimensions,81.5 x 26 x 23 cm (32 1/16 x 10 1/4 x 9 1/16 in.)
