from,relation,to
entity:artifact:2:12867,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:INV026670_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:INV026721_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:12895,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:INV026663_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:INV026719_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:141460,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:VRS95506_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:VRS95507_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:141848,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:VRS95503_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:141855,imageUrls,"https://nrs.harvard.edu/URN-3:HUAM:826047/full/!800,800/0/default.jpg | https://nrs.harvard.edu/URN-3:HUAM:826045/full/!800,800/0/default.jpg | https://nrs.harvard.edu/URN-3:HUAM:826046/full/!800,800/0/default.jpg"
entity:artifact:2:141949,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:VRS95506_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:VRS95507_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:142045,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:CARP08279_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:142050,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:VRS95501_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:VRS95502_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:142051,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:VRS95501_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:VRS95502_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:142052,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:VRS95504_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:142053,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:53949_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:142054,imageUrls,"https://nrs.harvard.edu/urn-3:huam:LEG005418_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:142055,imageUrls,"https://nrs.harvard.edu/urn-3:huam:LEG005418_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:142056,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:LEG001010/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:LEG001011_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:142066,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:VRS95500_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:142067,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:VRS95505_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:1429,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:79762_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:79761_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:79763_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:79764_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:79765_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:79766_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:79767_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:79768_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:797605/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:797606/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:797607/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:797608/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:797609/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:797610/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:797611/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:797612/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:797613/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:797614/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:797615/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:797616/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:797617/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:797618/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:797619/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:797620/full/!800,800/0/default.jpg"
entity:artifact:2:1430,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:61517_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:VRS95537_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:VRS95538_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:143022,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:DDC105072_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:143056,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:CARP03415_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:143057,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:CARP08246_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:143089,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:CARP03425_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:143090,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:CARP00200_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:143091,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:CARP00235_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:LEG001006_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:LEG001007_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:1432,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:VRS95545_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:143354,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:CARP00198_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:143355,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:CARP08278_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:145348,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:VRS95550_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:145349,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:VRS95551_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:145350,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:VRS95553_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:145359,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:CARP08281_dynmc/full/!800,800/0/default.jpg"
