from,relation,to
entity:artifact:1:ld1-1643390182193-1643390184737-0,periodStartYear,1615
entity:artifact:1:ld1-1643390182193-1643390184810-0,periodStartYear,200
entity:artifact:1:ld1-1643390182193-1643390184821-0,periodStartYear,100
entity:artifact:1:ld1-1643390182193-1643390184828-0,periodStartYear,1200
entity:artifact:1:ld1-1643390182193-1643390184854-0,periodStartYear,1615
entity:artifact:1:ld1-1643390182193-1643390184879-0,periodStartYear,1700
entity:artifact:1:ld1-1643390182193-1643390185005-0,periodStartYear,200
entity:artifact:1:ld1-1643390182193-1643390185006-0,periodStartYear,200
entity:artifact:1:ld1-1643390182193-1643390185007-0,periodStartYear,200
entity:artifact:1:ld1-1643390182193-1643390185009-0,periodStartYear,200
entity:artifact:1:ld1-1643390182193-1643390185010-0,periodStartYear,200
entity:artifact:1:ld1-1643390182193-1643390185011-0,periodStartYear,200
entity:artifact:1:ld1-1643390182193-1643390185115-1,periodStartYear,1800
entity:artifact:1:ld1-1643390182193-1643390185147-1,periodStartYear,1300
entity:artifact:1:ld1-1643390182193-1643390185158-0,periodStartYear,1800
entity:artifact:1:ld1-1643390182193-1643390185171-0,periodStartYear,1700
entity:artifact:1:ld1-1643390182193-1643390185212-0,periodStartYear,1615
entity:artifact:1:ld1-1643390182193-1643390185213-0,periodStartYear,1615
entity:artifact:1:ld1-1643390182193-1643390185233-0,periodStartYear,200
entity:artifact:1:ld1-1643390182193-1643390185239-0,periodStartYear,1670
entity:artifact:1:ld1-1643390182193-1643390185379-0,periodStartYear,200
entity:artifact:1:ld1-1643390182193-1643390185380-0,periodStartYear,500
entity:artifact:1:ld1-1643390182193-1643390185381-0,periodStartYear,200
entity:artifact:1:ld1-1643390182193-1643390185382-0,periodStartYear,200
entity:artifact:1:ld1-1643390182193-1643390185382-1,periodStartYear,200
entity:artifact:1:ld1-1643390182193-1643390185383-0,periodStartYear,200
entity:artifact:1:ld1-1643390182193-1643390185394-1,periodStartYear,1400
entity:artifact:1:ld1-1643390182193-1643390185400-0,periodStartYear,1700
entity:artifact:1:ld1-1643390182193-1643390185439-0,periodStartYear,200
entity:artifact:1:ld1-1643390182193-1643390185476-0,periodStartYear,1000
entity:artifact:1:ld1-1643390182193-1643390185477-0,periodStartYear,200
entity:artifact:1:ld1-1643390182193-1643390185478-0,periodStartYear,1000
entity:artifact:1:ld1-1643390182193-1643390185489-0,periodStartYear,200
entity:artifact:1:ld1-1643390182193-1643390185490-0,periodStartYear,200
entity:artifact:1:ld1-1643390182193-1643390185502-0,periodStartYear,100
entity:artifact:1:ld1-1643390182193-1643390185503-0,periodStartYear,200
entity:artifact:1:ld1-1643390182193-1643390185504-0,periodStartYear,200
entity:artifact:1:ld1-1643390182193-1643390185557-0,periodStartYear,1100
entity:artifact:1:ld1-1643390182193-1643390185559-0,periodStartYear,1200
entity:artifact:1:ld1-1643390182193-1643390185559-1,periodStartYear,1500
entity:artifact:1:ld1-1643390182193-1643390185560-0,periodStartYear,1500
entity:artifact:1:ld1-1643390182193-1643390185859-1,periodStartYear,800
entity:artifact:1:ld1-1643390182193-1643390185861-1,periodStartYear,200
entity:artifact:1:ld1-1643390182193-1643390185863-0,periodStartYear,200
entity:artifact:1:ld1-1643390182193-1643390185954-0,periodStartYear,1615
entity:artifact:1:ld1-1643390182193-1643390185955-0,periodStartYear,1615
entity:artifact:1:ld1-1643390182193-1643390185990-0,periodStartYear,200
entity:artifact:1:ld1-1643390182193-1643390185990-1,periodStartYear,200
entity:artifact:1:ld1-1643390182193-1643390185991-0,periodStartYear,200
entity:artifact:1:ld1-1643390182193-1643390186230-0,periodStartYear,1600
entity:artifact:1:ld1-1643390182193-1643390186421-0,periodStartYear,500
entity:artifact:1:ld1-1643390182193-1643390186422-0,periodStartYear,500
entity:artifact:1:ld1-1643390182193-1643390186427-0,periodStartYear,500
entity:artifact:1:ld1-1643390182193-1643390186428-0,periodStartYear,500
entity:artifact:1:ld1-1643390182193-1643390186429-0,periodStartYear,600
entity:artifact:1:ld1-1643390182193-1643390186431-0,periodStartYear,500
entity:artifact:1:ld1-1643390182193-1643390186434-0,periodStartYear,500
entity:artifact:1:ld1-1643390182193-1643390186435-0,periodStartYear,500
entity:artifact:1:ld1-1643390182193-1643390186436-0,periodStartYear,500
entity:artifact:1:ld1-1643390182193-1643390186438-0,periodStartYear,500
entity:artifact:1:ld1-1643390182193-1643390186440-0,periodStartYear,500
entity:artifact:1:ld1-1643390182193-1643390186482-0,periodStartYear,1700
entity:artifact:1:ld1-1643390182193-1643390186483-0,periodStartYear,1700
entity:artifact:1:ld1-1643390182193-1643390186484-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390186488-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390186489-0,periodStartYear,1500
entity:artifact:1:ld1-1643390182193-1643390186490-0,periodStartYear,1700
entity:artifact:1:ld1-1643390182193-1643390186493-0,periodStartYear,1200
entity:artifact:1:ld1-1643390182193-1643390186494-0,periodStartYear,1700
entity:artifact:1:ld1-1643390182193-1643390186495-1,periodStartYear,1700
entity:artifact:1:ld1-1643390182193-1643390186496-0,periodStartYear,1500
entity:artifact:1:ld1-1643390182193-1643390186498-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390186502-0,periodStartYear,1700
entity:artifact:1:ld1-1643390182193-1643390186507-0,periodStartYear,1700
entity:artifact:1:ld1-1643390182193-1643390186509-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390186510-0,periodStartYear,1600
entity:artifact:1:ld1-1643390182193-1643390186513-0,periodStartYear,1500
entity:artifact:1:ld1-1643390182193-1643390186515-0,periodStartYear,1600
entity:artifact:1:ld1-1643390182193-1643390186517-0,periodStartYear,1600
entity:artifact:1:ld1-1643390182193-1643390186518-0,periodStartYear,1600
entity:artifact:1:ld1-1643390182193-1643390186519-0,periodStartYear,1600
entity:artifact:1:ld1-1643390182193-1643390186521-1,periodStartYear,1600
entity:artifact:1:ld1-1643390182193-1643390186522-0,periodStartYear,1500
entity:artifact:1:ld1-1643390182193-1643390186523-0,periodStartYear,1600
entity:artifact:1:ld1-1643390182193-1643390186525-0,periodStartYear,1500
entity:artifact:1:ld1-1643390182193-1643390186526-0,periodStartYear,1570
entity:artifact:1:ld1-1643390182193-1643390186527-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390186528-0,periodStartYear,1600
entity:artifact:1:ld1-1643390182193-1643390186529-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390186534-0,periodStartYear,1200
entity:artifact:1:ld1-1643390182193-1643390186536-0,periodStartYear,1800
entity:artifact:1:ld1-1643390182193-1643390186539-0,periodStartYear,1700
entity:artifact:1:ld1-1643390182193-1643390186541-0,periodStartYear,1700
entity:artifact:1:ld1-1643390182193-1643390186542-0,periodStartYear,1700
entity:artifact:1:ld1-1643390182193-1643390186544-0,periodStartYear,1700
entity:artifact:1:ld1-1643390182193-1643390186545-1,periodStartYear,1700
entity:artifact:1:ld1-1643390182193-1643390186547-0,periodStartYear,1500
entity:artifact:1:ld1-1643390182193-1643390186548-0,periodStartYear,1700
entity:artifact:1:ld1-1643390182193-1643390186550-0,periodStartYear,1700
entity:artifact:1:ld1-1643390182193-1643390186551-0,periodStartYear,1500
entity:artifact:1:ld1-1643390182193-1643390186552-0,periodStartYear,1500
entity:artifact:1:ld1-1643390182193-1643390186553-0,periodStartYear,1500
entity:artifact:1:ld1-1643390182193-1643390186554-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390186555-0,periodStartYear,1800
entity:artifact:1:ld1-1643390182193-1643390186556-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390186558-1,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390186560-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390186561-0,periodStartYear,1500
entity:artifact:1:ld1-1643390182193-1643390186562-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390186563-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390186564-1,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390186566-0,periodStartYear,1800
entity:artifact:1:ld1-1643390182193-1643390186566-1,periodStartYear,1800
entity:artifact:1:ld1-1643390182193-1643390186568-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390186569-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390186576-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390186576-1,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390186578-0,periodStartYear,1500
entity:artifact:1:ld1-1643390182193-1643390186579-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390186579-1,periodStartYear,1910
entity:artifact:1:ld1-1643390182193-1643390186581-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390186583-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390186584-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390186584-1,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390186585-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390186586-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390186587-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390186589-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390186590-0,periodStartYear,1600
entity:artifact:1:ld1-1643390182193-1643390186592-0,periodStartYear,1590
entity:artifact:1:ld1-1643390182193-1643390186593-0,periodStartYear,1500
entity:artifact:1:ld1-1643390182193-1643390186594-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390186597-1,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390186598-0,periodStartYear,1200
entity:artifact:1:ld1-1643390182193-1643390186599-1,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390186600-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390186606-1,periodStartYear,1200
entity:artifact:1:ld1-1643390182193-1643390186607-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390186608-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390186608-1,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390186609-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390186610-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390186611-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390186615-1,periodStartYear,1800
entity:artifact:1:ld1-1643390182193-1643390186616-0,periodStartYear,1800
entity:artifact:1:ld1-1643390182193-1643390186617-0,periodStartYear,1800
entity:artifact:1:ld1-1643390182193-1643390186618-0,periodStartYear,1800
entity:artifact:1:ld1-1643390182193-1643390186619-0,periodStartYear,1800
entity:artifact:1:ld1-1643390182193-1643390186620-0,periodStartYear,1800
entity:artifact:1:ld1-1643390182193-1643390186621-0,periodStartYear,1800
entity:artifact:1:ld1-1643390182193-1643390186621-1,periodStartYear,1800
entity:artifact:1:ld1-1643390182193-1643390186622-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390186623-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390186628-0,periodStartYear,1500
entity:artifact:1:ld1-1643390182193-1643390186632-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390186635-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390186638-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390186640-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390186641-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390186642-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390186645-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390186650-1,periodStartYear,1000
entity:artifact:1:ld1-1643390182193-1643390186654-0,periodStartYear,500
entity:artifact:1:ld1-1643390182193-1643390186655-0,periodStartYear,500
entity:artifact:1:ld1-1643390182193-1643390186656-0,periodStartYear,500
entity:artifact:1:ld1-1643390182193-1643390186657-0,periodStartYear,400
entity:artifact:1:ld1-1643390182193-1643390186658-0,periodStartYear,400
entity:artifact:1:ld1-1643390182193-1643390186659-0,periodStartYear,500
entity:artifact:1:ld1-1643390182193-1643390186660-0,periodStartYear,500
entity:artifact:1:ld1-1643390182193-1643390186661-0,periodStartYear,500
entity:artifact:1:ld1-1643390182193-1643390186666-1,periodStartYear,100
entity:artifact:1:ld1-1643390182193-1643390186668-1,periodStartYear,200
entity:artifact:1:ld1-1643390182193-1643390186671-0,periodStartYear,500
entity:artifact:1:ld1-1643390182193-1643390186672-1,periodStartYear,500
entity:artifact:1:ld1-1643390182193-1643390186673-0,periodStartYear,500
entity:artifact:1:ld1-1643390182193-1643390186675-0,periodStartYear,500
entity:artifact:1:ld1-1643390182193-1643390186676-0,periodStartYear,500
entity:artifact:1:ld1-1643390182193-1643390186677-0,periodStartYear,500
entity:artifact:1:ld1-1643390182193-1643390186677-1,periodStartYear,500
entity:artifact:1:ld1-1643390182193-1643390186680-0,periodStartYear,500
entity:artifact:1:ld1-1643390182193-1643390186681-0,periodStartYear,500
entity:artifact:1:ld1-1643390182193-1643390186681-1,periodStartYear,500
entity:artifact:1:ld1-1643390182193-1643390186705-0,periodStartYear,700
entity:artifact:1:ld1-1643390182193-1643390186706-0,periodStartYear,700
entity:artifact:1:ld1-1643390182193-1643390186708-0,periodStartYear,700
entity:artifact:1:ld1-1643390182193-1643390186711-0,periodStartYear,1000
entity:artifact:1:ld1-1643390182193-1643390186715-0,periodStartYear,200
entity:artifact:1:ld1-1643390182193-1643390186715-1,periodStartYear,100
entity:artifact:1:ld1-1643390182193-1643390186723-0,periodStartYear,1620
entity:artifact:1:ld1-1643390182193-1643390186746-1,periodStartYear,1680
entity:artifact:1:ld1-1643390182193-1643390186747-0,periodStartYear,600
entity:artifact:1:ld1-1643390182193-1643390186748-0,periodStartYear,600
entity:artifact:1:ld1-1643390182193-1643390186760-1,periodStartYear,1800
entity:artifact:1:ld1-1643390182193-1643390186761-0,periodStartYear,1680
entity:artifact:1:ld1-1643390182193-1643390186763-0,periodStartYear,1700
entity:artifact:1:ld1-1643390182193-1643390186763-1,periodStartYear,1600
entity:artifact:1:ld1-1643390182193-1643390187678-0,periodStartYear,200
entity:artifact:1:ld1-1643390182193-1643390187681-0,periodStartYear,1500
entity:artifact:1:ld1-1643390182193-1643390187686-0,periodStartYear,500
entity:artifact:1:ld1-1643390182193-1643390187686-1,periodStartYear,600
entity:artifact:1:ld1-1643390182193-1643390187687-0,periodStartYear,200
entity:artifact:1:ld1-1643390182193-1643390187734-0,periodStartYear,1800
entity:artifact:1:ld1-1643390182193-1643390187735-0,periodStartYear,1400
entity:artifact:1:ld1-1643390182193-1643390187736-0,periodStartYear,1750
entity:artifact:1:ld1-1643390182193-1643390187737-0,periodStartYear,1200
entity:artifact:1:ld1-1643390182193-1643390187740-0,periodStartYear,200
entity:artifact:1:ld1-1643390182193-1643390187741-0,periodStartYear,700
entity:artifact:1:ld1-1643390182193-1643390187742-1,periodStartYear,1000
entity:artifact:1:ld1-1643390182193-1643390187743-0,periodStartYear,1000
entity:artifact:1:ld1-1643390182193-1643390187744-0,periodStartYear,1000
entity:artifact:1:ld1-1643390182193-1643390187745-1,periodStartYear,1000
entity:artifact:1:ld1-1643390182193-1643390187747-0,periodStartYear,1000
entity:artifact:1:ld1-1643390182193-1643390187747-1,periodStartYear,1000
entity:artifact:1:ld1-1643390182193-1643390187753-0,periodStartYear,1000
entity:artifact:1:ld1-1643390182193-1643390187753-1,periodStartYear,1000
entity:artifact:1:ld1-1643390182193-1643390187764-1,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390187765-0,periodStartYear,200
entity:artifact:1:ld1-1643390182193-1643390187768-0,periodStartYear,1000
entity:artifact:1:ld1-1643390182193-1643390187771-0,periodStartYear,1000
entity:artifact:1:ld1-1643390182193-1643390187772-1,periodStartYear,1000
entity:artifact:1:ld1-1643390182193-1643390187774-0,periodStartYear,200
entity:artifact:1:ld1-1643390182193-1643390187779-0,periodStartYear,1000
entity:artifact:1:ld1-1643390182193-1643390187780-0,periodStartYear,1000
entity:artifact:1:ld1-1643390182193-1643390187780-1,periodStartYear,1000
entity:artifact:1:ld1-1643390182193-1643390187781-0,periodStartYear,1000
entity:artifact:1:ld1-1643390182193-1643390187782-0,periodStartYear,1000
entity:artifact:1:ld1-1643390182193-1643390187782-1,periodStartYear,1000
entity:artifact:1:ld1-1643390182193-1643390187783-0,periodStartYear,1000
entity:artifact:1:ld1-1643390182193-1643390187784-0,periodStartYear,1000
entity:artifact:1:ld1-1643390182193-1643390187784-1,periodStartYear,1000
entity:artifact:1:ld1-1643390182193-1643390187785-0,periodStartYear,1000
entity:artifact:1:ld1-1643390182193-1643390187786-0,periodStartYear,1000
entity:artifact:1:ld1-1643390182193-1643390187786-1,periodStartYear,200
entity:artifact:1:ld1-1643390182193-1643390187788-0,periodStartYear,200
entity:artifact:1:ld1-1643390182193-1643390187789-0,periodStartYear,200
entity:artifact:1:ld1-1643390182193-1643390187790-0,periodStartYear,200
entity:artifact:1:ld1-1643390182193-1643390187790-1,periodStartYear,200
entity:artifact:1:ld1-1643390182193-1643390187791-0,periodStartYear,200
entity:artifact:1:ld1-1643390182193-1643390187793-0,periodStartYear,200
entity:artifact:1:ld1-1643390182193-1643390187797-0,periodStartYear,900
entity:artifact:1:ld1-1643390182193-1643390187798-0,periodStartYear,900
entity:artifact:1:ld1-1643390182193-1643390187800-0,periodStartYear,200
entity:artifact:1:ld1-1643390182193-1643390187801-0,periodStartYear,200
entity:artifact:1:ld1-1643390182193-1643390187802-0,periodStartYear,400
entity:artifact:1:ld1-1643390182193-1643390187803-0,periodStartYear,500
entity:artifact:1:ld1-1643390182193-1643390187804-0,periodStartYear,700
entity:artifact:1:ld1-1643390182193-1643390187805-0,periodStartYear,700
entity:artifact:1:ld1-1643390182193-1643390187805-1,periodStartYear,500
entity:artifact:1:ld1-1643390182193-1643390187806-0,periodStartYear,500
entity:artifact:1:ld1-1643390182193-1643390187807-0,periodStartYear,500
entity:artifact:1:ld1-1643390182193-1643390187808-0,periodStartYear,500
entity:artifact:1:ld1-1643390182193-1643390187809-0,periodStartYear,500
entity:artifact:1:ld1-1643390182193-1643390187810-0,periodStartYear,500
entity:artifact:1:ld1-1643390182193-1643390187810-1,periodStartYear,400
entity:artifact:1:ld1-1643390182193-1643390187811-0,periodStartYear,500
entity:artifact:1:ld1-1643390182193-1643390187812-0,periodStartYear,500
entity:artifact:1:ld1-1643390182193-1643390187815-0,periodStartYear,500
entity:artifact:1:ld1-1643390182193-1643390187816-1,periodStartYear,500
entity:artifact:1:ld1-1643390182193-1643390187817-0,periodStartYear,500
entity:artifact:1:ld1-1643390182193-1643390187818-0,periodStartYear,500
entity:artifact:1:ld1-1643390182193-1643390187821-0,periodStartYear,1720
entity:artifact:1:ld1-1643390182193-1643390187821-1,periodStartYear,200
entity:artifact:1:ld1-1643390182193-1643390187828-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390187832-0,periodStartYear,1200
entity:artifact:1:ld1-1643390182193-1643390187833-0,periodStartYear,1500
entity:artifact:1:ld1-1643390182193-1643390187834-0,periodStartYear,1200
entity:artifact:1:ld1-1643390182193-1643390187835-0,periodStartYear,1500
entity:artifact:1:ld1-1643390182193-1643390187835-1,periodStartYear,1500
entity:artifact:1:ld1-1643390182193-1643390187836-0,periodStartYear,1400
entity:artifact:1:ld1-1643390182193-1643390187837-0,periodStartYear,1300
entity:artifact:1:ld1-1643390182193-1643390187859-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390187870-0,periodStartYear,1400
entity:artifact:1:ld1-1643390182193-1643390187871-0,periodStartYear,1400
entity:artifact:1:ld1-1643390182193-1643390187873-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390187874-1,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390187875-0,periodStartYear,1700
entity:artifact:1:ld1-1643390182193-1643390187876-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390187880-0,periodStartYear,1590
entity:artifact:1:ld1-1643390182193-1643390187880-1,periodStartYear,1500
entity:artifact:1:ld1-1643390182193-1643390187881-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390187882-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390187883-0,periodStartYear,1400
entity:artifact:1:ld1-1643390182193-1643390187884-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390187885-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390187886-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390187906-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390187914-0,periodStartYear,1700
entity:artifact:1:ld1-1643390182193-1643390187914-1,periodStartYear,1700
entity:artifact:1:ld1-1643390182193-1643390187921-1,periodStartYear,1600
entity:artifact:1:ld1-1643390182193-1643390187924-0,periodStartYear,1600
entity:artifact:1:ld1-1643390182193-1643390187928-1,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390187935-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390187938-0,periodStartYear,1700
entity:artifact:1:ld1-1643390182193-1643390187939-0,periodStartYear,1700
entity:artifact:1:ld1-1643390182193-1643390187942-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390187944-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390187946-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390187951-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390187951-1,periodStartYear,1800
entity:artifact:1:ld1-1643390182193-1643390187952-0,periodStartYear,1400
entity:artifact:1:ld1-1643390182193-1643390187953-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390187954-0,periodStartYear,1700
entity:artifact:1:ld1-1643390182193-1643390187956-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390187957-0,periodStartYear,1400
entity:artifact:1:ld1-1643390182193-1643390187959-0,periodStartYear,1700
entity:artifact:1:ld1-1643390182193-1643390187960-0,periodStartYear,1700
entity:artifact:1:ld1-1643390182193-1643390187961-0,periodStartYear,1200
entity:artifact:1:ld1-1643390182193-1643390187962-0,periodStartYear,1700
entity:artifact:1:ld1-1643390182193-1643390187965-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390187965-1,periodStartYear,1700
entity:artifact:1:ld1-1643390182193-1643390187966-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390187967-0,periodStartYear,1700
entity:artifact:1:ld1-1643390182193-1643390187973-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390187974-0,periodStartYear,1700
entity:artifact:1:ld1-1643390182193-1643390187975-0,periodStartYear,1700
entity:artifact:1:ld1-1643390182193-1643390187976-0,periodStartYear,1700
entity:artifact:1:ld1-1643390182193-1643390187979-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390187981-0,periodStartYear,1200
entity:artifact:1:ld1-1643390182193-1643390187982-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390187983-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390187984-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390187987-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390187988-0,periodStartYear,1640
entity:artifact:1:ld1-1643390182193-1643390187989-0,periodStartYear,1700
entity:artifact:1:ld1-1643390182193-1643390187990-0,periodStartYear,1700
entity:artifact:1:ld1-1643390182193-1643390187994-0,periodStartYear,1500
entity:artifact:1:ld1-1643390182193-1643390187994-1,periodStartYear,1700
entity:artifact:1:ld1-1643390182193-1643390187995-0,periodStartYear,1700
