from,relation,to
entity:artifact:1:ld1-1643390182193-1643390187747-0,title,Bell (<em>yong zhong</em>)
entity:artifact:1:ld1-1643390182193-1643390187747-1,title,Bell (<em>yong zhong</em>)
entity:artifact:1:ld1-1643390182193-1643390187748-0,title,Ritual vessel (<em>pan</em>)
entity:artifact:1:ld1-1643390182193-1643390187749-0,title,Ritual vessel (<em>an</em>)
entity:artifact:1:ld1-1643390182193-1643390187749-1,title,Ritual wine vesssel (<em>hu</em>) with bird-shaped cover
entity:artifact:1:ld1-1643390182193-1643390187750-0,title,Ritual vessel (<em>huo</em>) with bird stopper
entity:artifact:1:ld1-1643390182193-1643390187753-0,title,Ritual wine vessel (<em>gu</em>)
entity:artifact:1:ld1-1643390182193-1643390187753-1,title,Draft pole heel plate with mask (<em>taotie</em>) and dragons
entity:artifact:1:ld1-1643390182193-1643390187754-0,title,Ritual food vessel (gui)
entity:artifact:1:ld1-1643390182193-1643390187755-0,title,Ritual grain server (gui)
entity:artifact:1:ld1-1643390182193-1643390187757-0,title,Ritual vessel (<em>pou</em>)
entity:artifact:1:ld1-1643390182193-1643390187757-1,title,Ritual vessel (<em>kuei</em>) with cover
entity:artifact:1:ld1-1643390182193-1643390187758-0,title,Ritual wine vessel (<em>hu</em>)
entity:artifact:1:ld1-1643390182193-1643390187759-0,title,Ritual food vessel (<em>ding</em>)
entity:artifact:1:ld1-1643390182193-1643390187760-0,title,Bell (<em>niu</em>)
entity:artifact:1:ld1-1643390182193-1643390187760-1,title,Spearhead (<em>maotou</em>)
entity:artifact:1:ld1-1643390182193-1643390187761-0,title,Spearhead (<em>maotou</em>)
entity:artifact:1:ld1-1643390182193-1643390187762-0,title,Dagger-axe (<em>ge</em>)
entity:artifact:1:ld1-1643390182193-1643390187763-0,title,Dagger-axe (<em>ge</em>)
entity:artifact:1:ld1-1643390182193-1643390187764-1,title,Pitch-pot
entity:artifact:1:ld1-1643390182193-1643390187765-0,title,Ring
entity:artifact:1:ld1-1643390182193-1643390187768-0,title,Chariot or harness fitting
entity:artifact:1:ld1-1643390182193-1643390187771-0,title,Ornament with an animal mask
entity:artifact:1:ld1-1643390182193-1643390187772-1,title,Ritual bronze implement (<em>shao</em>)
entity:artifact:1:ld1-1643390182193-1643390187773-0,title,Jar
entity:artifact:1:ld1-1643390182193-1643390187774-0,title,Incense burner (<em>shan lu</em>) with cover
entity:artifact:1:ld1-1643390182193-1643390187778-0,title,Garment hook (<em>daigou</em>)
entity:artifact:1:ld1-1643390182193-1643390187778-1,title,Finial
entity:artifact:1:ld1-1643390182193-1643390187779-0,title,Chariot fitting: linchpin
entity:artifact:1:ld1-1643390182193-1643390187780-0,title,Draft pole heel pipe with dragons
entity:artifact:1:ld1-1643390182193-1643390187780-1,title,Draft pole heel pipe with mask (<em>taotie</em>)
entity:artifact:1:ld1-1643390182193-1643390187781-0,title,Chariot fitting: axle cap
