from,relation,to
entity:artifact:1:ld1-1643390182193-1643390185503-0,periodEndYear,200
entity:artifact:1:ld1-1643390182193-1643390185504-0,periodEndYear,200
entity:artifact:1:ld1-1643390182193-1643390185557-0,periodEndYear,1100
entity:artifact:1:ld1-1643390182193-1643390185559-0,periodEndYear,1200
entity:artifact:1:ld1-1643390182193-1643390185559-1,periodEndYear,1500
entity:artifact:1:ld1-1643390182193-1643390185560-0,periodEndYear,1500
entity:artifact:1:ld1-1643390182193-1643390185859-1,periodEndYear,800
entity:artifact:1:ld1-1643390182193-1643390185861-1,periodEndYear,200
entity:artifact:1:ld1-1643390182193-1643390185863-0,periodEndYear,200
entity:artifact:1:ld1-1643390182193-1643390185954-0,periodEndYear,1868
entity:artifact:1:ld1-1643390182193-1643390185955-0,periodEndYear,1868
entity:artifact:1:ld1-1643390182193-1643390185990-0,periodEndYear,200
entity:artifact:1:ld1-1643390182193-1643390185990-1,periodEndYear,200
entity:artifact:1:ld1-1643390182193-1643390185991-0,periodEndYear,200
entity:artifact:1:ld1-1643390182193-1643390186230-0,periodEndYear,1600
entity:artifact:1:ld1-1643390182193-1643390186421-0,periodEndYear,500
entity:artifact:1:ld1-1643390182193-1643390186422-0,periodEndYear,500
entity:artifact:1:ld1-1643390182193-1643390186427-0,periodEndYear,500
entity:artifact:1:ld1-1643390182193-1643390186428-0,periodEndYear,500
entity:artifact:1:ld1-1643390182193-1643390186429-0,periodEndYear,600
entity:artifact:1:ld1-1643390182193-1643390186431-0,periodEndYear,500
entity:artifact:1:ld1-1643390182193-1643390186434-0,periodEndYear,500
entity:artifact:1:ld1-1643390182193-1643390186435-0,periodEndYear,500
entity:artifact:1:ld1-1643390182193-1643390186436-0,periodEndYear,500
entity:artifact:1:ld1-1643390182193-1643390186438-0,periodEndYear,500
entity:artifact:1:ld1-1643390182193-1643390186440-0,periodEndYear,500
entity:artifact:1:ld1-1643390182193-1643390186482-0,periodEndYear,1700
entity:artifact:1:ld1-1643390182193-1643390186483-0,periodEndYear,1700
entity:artifact:1:ld1-1643390182193-1643390186484-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390186488-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390186489-0,periodEndYear,1500
entity:artifact:1:ld1-1643390182193-1643390186490-0,periodEndYear,1700
entity:artifact:1:ld1-1643390182193-1643390186493-0,periodEndYear,1200
entity:artifact:1:ld1-1643390182193-1643390186494-0,periodEndYear,1700
entity:artifact:1:ld1-1643390182193-1643390186495-1,periodEndYear,1700
entity:artifact:1:ld1-1643390182193-1643390186496-0,periodEndYear,1500
entity:artifact:1:ld1-1643390182193-1643390186498-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390186502-0,periodEndYear,1700
entity:artifact:1:ld1-1643390182193-1643390186507-0,periodEndYear,1700
entity:artifact:1:ld1-1643390182193-1643390186509-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390186510-0,periodEndYear,1600
entity:artifact:1:ld1-1643390182193-1643390186513-0,periodEndYear,1500
entity:artifact:1:ld1-1643390182193-1643390186515-0,periodEndYear,1600
entity:artifact:1:ld1-1643390182193-1643390186517-0,periodEndYear,1600
entity:artifact:1:ld1-1643390182193-1643390186518-0,periodEndYear,1600
entity:artifact:1:ld1-1643390182193-1643390186519-0,periodEndYear,1600
entity:artifact:1:ld1-1643390182193-1643390186521-1,periodEndYear,1600
entity:artifact:1:ld1-1643390182193-1643390186522-0,periodEndYear,1500
entity:artifact:1:ld1-1643390182193-1643390186523-0,periodEndYear,1600
entity:artifact:1:ld1-1643390182193-1643390186525-0,periodEndYear,1500
entity:artifact:1:ld1-1643390182193-1643390186526-0,periodEndYear,1570
entity:artifact:1:ld1-1643390182193-1643390186527-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390186528-0,periodEndYear,1600
entity:artifact:1:ld1-1643390182193-1643390186529-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390186534-0,periodEndYear,1200
entity:artifact:1:ld1-1643390182193-1643390186536-0,periodEndYear,1800
entity:artifact:1:ld1-1643390182193-1643390186539-0,periodEndYear,1700
