from,relation,to
entity:artifact:1:ld1-1643381040022-1643381066734-0,creditLine,"Smithsonian American Art Museum, Bequest of Mary Houston Eddy, the A.R. and M.H. Eddy Donation"
entity:artifact:1:ld1-1643381040022-1643381066735-0,creditLine,"Smithsonian American Art Museum, Bequest of Mary Houston Eddy, the A.R. and M.H. Eddy Donation"
entity:artifact:1:ld1-1643390182193-1643390182369-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390182438-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390182789-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390182964-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390183003-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390183661-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390183697-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390183796-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390183796-1,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390183898-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390184155-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390184156-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390184157-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390184158-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390184159-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390184220-1,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390184307-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390184337-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390184342-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390184345-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390184347-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390184613-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390184722-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390184723-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390184728-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390184737-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390184810-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390184821-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390184828-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390184854-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390184879-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390185005-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390185006-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390185007-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390185009-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390185010-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390185011-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390185115-1,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390185147-1,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390185158-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390185171-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390185212-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390185213-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390185233-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390185239-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390185379-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390185380-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390185381-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390185382-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390185382-1,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390185383-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390185394-1,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390185400-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390185439-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390185475-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390185476-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390185477-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390185478-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390185489-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390185490-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390185502-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390185503-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390185504-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390185557-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390185559-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390185559-1,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390185560-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390185859-1,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390185861-1,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390185863-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390185954-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390185955-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390185990-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390185990-1,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390185991-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186230-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186421-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186422-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186427-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186428-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186429-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186431-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186434-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186435-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186436-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186438-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186440-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186482-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186483-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186484-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186488-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186489-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186490-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186493-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186494-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186495-1,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186496-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186498-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186502-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186507-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186509-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186510-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186513-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186515-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186517-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186518-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186519-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186521-1,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186522-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186523-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186525-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186526-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186527-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186528-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186529-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186534-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186536-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186539-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186541-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186542-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186544-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186545-1,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186547-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186548-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186550-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186551-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186552-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186553-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186554-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186555-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186556-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186558-1,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186560-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186561-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186562-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186563-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186564-1,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186566-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186566-1,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186568-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186569-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186576-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186576-1,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186578-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186579-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186579-1,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186581-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186583-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186584-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186584-1,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186585-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186586-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186587-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186589-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186590-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186592-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186593-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186594-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186597-1,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186598-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186599-1,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186600-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186606-1,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186607-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186608-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186608-1,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186609-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186610-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186611-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186615-1,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186616-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186617-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186618-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186619-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186620-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186621-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186621-1,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186622-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186623-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186628-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186632-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186635-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186638-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186640-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186641-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186642-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186645-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186650-1,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186651-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186654-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186655-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186656-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186657-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186658-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186659-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186660-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186661-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186666-1,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186667-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186668-1,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186670-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186671-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186672-1,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186673-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186675-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186676-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186677-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186677-1,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186680-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186681-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186681-1,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186684-1,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186705-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186706-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186708-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186711-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186711-1,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186712-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186715-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186715-1,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186723-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186746-1,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186747-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186748-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186760-1,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186761-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186763-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390186763-1,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390187678-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390187681-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390187686-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390187686-1,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390187687-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390187688-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390187734-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390187735-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390187736-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390187737-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390187740-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390187741-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390187742-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390187742-1,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390187743-0,creditLine,Gift of Charles Lang Freer
entity:artifact:1:ld1-1643390182193-1643390187744-0,creditLine,Gift of Charles Lang Freer
