from,relation,to
entity:artifact:1:ld1-1643390182193-1643390185991-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186421-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186422-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186427-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186428-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186429-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186431-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186434-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186435-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186436-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186438-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186440-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186482-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186483-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186484-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186488-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186489-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186490-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186493-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186494-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186495-1,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186498-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186502-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186507-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186509-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186510-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186515-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186517-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186518-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186519-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186521-1,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186522-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186523-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186526-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186527-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186528-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186529-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186536-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186539-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186541-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186542-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186544-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186545-1,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186547-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186548-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186550-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186551-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186552-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186553-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186554-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186555-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186556-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186558-1,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186560-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186561-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186562-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186563-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186564-1,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186566-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186566-1,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186568-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186569-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186576-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186576-1,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186578-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186579-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186579-1,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186581-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186583-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186584-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186584-1,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186585-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186586-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186587-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186589-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186590-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186592-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186593-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186594-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186597-1,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186598-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186599-1,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186600-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186606-1,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186607-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186608-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186608-1,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186609-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186610-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186611-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186615-1,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186616-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186617-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186618-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186619-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186620-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186621-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186621-1,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186622-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186623-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186645-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186650-1,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186651-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186654-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186655-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186656-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186657-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186658-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186659-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186660-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186661-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186666-1,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186667-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186668-1,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186670-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186671-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186672-1,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186673-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186676-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186677-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186677-1,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186681-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186684-1,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186705-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186706-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186708-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186711-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186711-1,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186712-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186715-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186715-1,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186723-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186746-1,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186747-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186748-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186760-1,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186761-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186763-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390186763-1,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187678-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187681-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187686-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187686-1,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187687-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187688-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187734-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187735-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187736-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187737-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187740-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187741-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187742-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187742-1,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187743-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187744-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187745-1,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187747-0,artistBirth,0250
entity:artifact:1:ld1-1643390182193-1643390187747-1,artistBirth,0250
entity:artifact:1:ld1-1643390182193-1643390187749-0,artistBirth,1854-02-02
