from,relation,to
entity:artifact:1:ld1-1643390182193-1643390186496-0,period,1500s; 1600s
entity:artifact:1:ld1-1643390182193-1643390186498-0,period,1640s; 1300s
entity:artifact:1:ld1-1643390182193-1643390186502-0,period,1700s; 1600s
entity:artifact:1:ld1-1643390182193-1643390186507-0,period,1700s; 1500s
entity:artifact:1:ld1-1643390182193-1643390186509-0,period,1640s; 1300s
entity:artifact:1:ld1-1643390182193-1643390186510-0,period,1600s; 1790s
entity:artifact:1:ld1-1643390182193-1643390186513-0,period,1500s; 1600s
entity:artifact:1:ld1-1643390182193-1643390186515-0,period,1600s; 1690s
entity:artifact:1:ld1-1643390182193-1643390186517-0,period,1600s; 1690s
entity:artifact:1:ld1-1643390182193-1643390186518-0,period,1600s; 1690s
entity:artifact:1:ld1-1643390182193-1643390186519-0,period,1600s; 1690s
entity:artifact:1:ld1-1643390182193-1643390186521-1,period,1600s; 1790s
entity:artifact:1:ld1-1643390182193-1643390186522-0,period,1500s; 1690s
entity:artifact:1:ld1-1643390182193-1643390186523-0,period,1600s; 1790s
entity:artifact:1:ld1-1643390182193-1643390186525-0,period,1500s; 1690s
entity:artifact:1:ld1-1643390182193-1643390186526-0,period,1570s
entity:artifact:1:ld1-1643390182193-1643390186527-0,period,1640s; 1300s
entity:artifact:1:ld1-1643390182193-1643390186528-0,period,1600s; 1690s
entity:artifact:1:ld1-1643390182193-1643390186529-0,period,1640s; 1550s
entity:artifact:1:ld1-1643390182193-1643390186534-0,period,1200s; 1300s
entity:artifact:1:ld1-1643390182193-1643390186536-0,period,1800s; 1700s
entity:artifact:1:ld1-1643390182193-1643390186539-0,period,1700s; 1600s
entity:artifact:1:ld1-1643390182193-1643390186541-0,period,1700s; 1600s
entity:artifact:1:ld1-1643390182193-1643390186542-0,period,1700s; 1500s
entity:artifact:1:ld1-1643390182193-1643390186544-0,period,1700s; 1600s
entity:artifact:1:ld1-1643390182193-1643390186545-1,period,1700s; 1600s
entity:artifact:1:ld1-1643390182193-1643390186547-0,period,1500s; 1400s
entity:artifact:1:ld1-1643390182193-1643390186548-0,period,1700s; 1790s
entity:artifact:1:ld1-1643390182193-1643390186550-0,period,1700s; 1600s
